,raw material 1,raw material 2,raw material 3,temperature,time
8267,0.06,0.22,0.72,61,70
8268,0.2,0.31,0.49,50,80
8269,0.08,0.14,0.78,74,60
8270,0.21,0.25,0.54,47,60
8271,0.5700000000000001,0.36,0.06,69,60
8272,0.05,0.44,0.52,41,80
8273,0.21,0.31,0.48,71,10
8274,0.35000000000000003,0.27,0.38,67,40
8275,0.48,0.27,0.26,66,10
8276,0.25,0.1,0.64,106,120
8277,0.51,0.41000000000000003,0.07,78,80
8278,0.19,0.09,0.72,54,110
8279,0.42,0.27,0.31,94,70
8280,0.65,0.13,0.22,74,120
8281,0.27,0.27,0.46,73,100
8282,0.62,0.18,0.2,56,60
8283,0.19,0.4,0.41000000000000003,94,30
8284,0.45,0.45,0.1,86,20
8285,0.6900000000000001,0.25,0.06,82,30
8286,0.08,0.41000000000000003,0.51,54,90
8287,0.61,0.14,0.25,53,30
8288,0.47000000000000003,0.13,0.4,76,90
8289,0.2,0.38,0.42,49,70
8290,0.39,0.24,0.37,45,70
8291,0.63,0.26,0.11,68,110
8292,0.12,0.09,0.8,70,80
8293,0.6,0.23,0.17,95,100
8294,0.45,0.23,0.32,99,40
8295,0.3,0.3,0.4,59,20
8296,0.41000000000000003,0.29,0.3,77,30
8297,0.32,0.4,0.27,65,10
8298,0.3,0.25,0.45,68,90
8299,0.43,0.0,0.5700000000000001,100,60
8300,0.51,0.05,0.44,97,110
8301,0.56,0.06,0.38,72,10
8302,0.22,0.11,0.67,73,110
8303,0.32,0.48,0.19,96,40
8304,0.46,0.22,0.32,96,50
8305,0.25,0.4,0.34,87,50
8306,0.13,0.26,0.6,44,60
8307,0.5700000000000001,0.32,0.12,69,40
8308,0.25,0.29,0.46,83,10
8309,0.7000000000000001,0.05,0.25,85,70
8310,0.14,0.15,0.71,90,90
8311,0.59,0.08,0.33,91,10
8312,0.45,0.25,0.29,68,40
8313,0.63,0.19,0.18,60,130
8314,0.13,0.3,0.58,69,20
8315,0.17,0.01,0.8200000000000001,98,120
8316,0.3,0.17,0.54,56,20
8317,0.68,0.3,0.02,107,70
8318,0.44,0.1,0.45,58,20
8319,0.36,0.25,0.39,61,80
8320,0.27,0.33,0.4,41,50
8321,0.29,0.47000000000000003,0.25,87,70
8322,0.74,0.09,0.18,54,100
8323,0.1,0.4,0.51,100,10
8324,0.36,0.1,0.54,66,30
8325,0.27,0.37,0.36,83,20
8326,0.46,0.12,0.42,55,90
8327,0.16,0.33,0.5,65,20
8328,0.58,0.37,0.05,88,120
8329,0.35000000000000003,0.1,0.55,68,70
8330,0.26,0.27,0.46,81,80
8331,0.2,0.22,0.58,64,50
8332,0.56,0.21,0.22,81,50
8333,0.15,0.4,0.45,99,10
8334,0.41000000000000003,0.31,0.29,108,80
8335,0.32,0.48,0.2,56,120
8336,0.07,0.43,0.5,98,70
8337,0.41000000000000003,0.24,0.35000000000000003,55,90
8338,0.42,0.07,0.51,84,50
8339,0.42,0.24,0.34,51,10
8340,0.66,0.25,0.08,89,80
8341,0.41000000000000003,0.36,0.23,70,60
8342,0.39,0.12,0.49,68,10
8343,0.43,0.27,0.3,94,70
8344,0.29,0.22,0.49,106,50
8345,0.43,0.23,0.34,53,90
8346,0.47000000000000003,0.42,0.11,85,60
8347,0.28,0.19,0.53,41,50
8348,0.27,0.29,0.44,47,30
8349,0.37,0.31,0.32,82,30
8350,0.17,0.3,0.53,91,50
8351,0.56,0.0,0.44,90,80
8352,0.52,0.02,0.46,110,20
8353,0.31,0.52,0.17,81,30
8354,0.19,0.36,0.45,41,10
8355,0.58,0.14,0.28,45,80
8356,0.39,0.51,0.1,108,100
8357,0.2,0.3,0.5,80,120
8358,0.52,0.2,0.28,72,10
8359,0.27,0.26,0.47000000000000003,49,20
8361,0.62,0.24,0.14,59,90
8362,0.27,0.41000000000000003,0.31,46,40
8363,0.42,0.17,0.4,80,120
8364,0.42,0.12,0.46,58,90
8365,0.15,0.3,0.55,98,40
8366,0.26,0.11,0.63,80,100
8367,0.42,0.33,0.25,83,80
8368,0.33,0.01,0.66,92,60
8369,0.8300000000000001,0.13,0.05,85,10
8370,0.55,0.34,0.11,106,60
8371,0.33,0.42,0.25,59,10
8372,0.37,0.39,0.24,58,30
8373,0.04,0.37,0.59,85,100
8374,0.31,0.15,0.54,61,70
8375,0.43,0.13,0.45,83,110
8376,0.21,0.13,0.66,42,90
8377,0.25,0.29,0.46,74,80
8378,0.51,0.28,0.21,52,50
8379,0.15,0.04,0.81,109,80
8380,0.43,0.18,0.39,48,30
8381,0.47000000000000003,0.28,0.25,49,70
8382,0.38,0.19,0.43,74,10
8383,0.55,0.07,0.38,44,120
8384,0.46,0.18,0.37,109,30
8385,0.72,0.11,0.16,97,40
8386,0.44,0.2,0.35000000000000003,43,130
8387,0.34,0.51,0.15,79,80
8388,0.35000000000000003,0.2,0.46,67,130
8389,0.46,0.33,0.21,42,50
8390,0.51,0.37,0.12,97,100
8391,0.13,0.28,0.59,88,70
8392,0.58,0.22,0.2,64,20
8393,0.49,0.25,0.26,91,80
8394,0.36,0.39,0.25,78,10
8395,0.16,0.3,0.54,108,50
8396,0.44,0.09,0.47000000000000003,49,30
8397,0.7000000000000001,0.2,0.09,88,30
8398,0.5,0.29,0.21,48,60
8400,0.41000000000000003,0.2,0.39,99,100
8401,0.42,0.2,0.38,48,80
8402,0.1,0.31,0.6,45,110
8403,0.33,0.24,0.42,79,20
8404,0.07,0.52,0.4,42,130
8405,0.66,0.11,0.23,49,130
8406,0.49,0.13,0.38,48,110
8407,0.21,0.31,0.47000000000000003,85,90
8408,0.64,0.1,0.26,88,60
8409,0.37,0.24,0.4,47,30
8410,0.08,0.32,0.61,92,100
8411,0.58,0.29,0.14,104,100
8412,0.7000000000000001,0.29,0.01,102,130
8413,0.07,0.49,0.44,54,60
8414,0.65,0.18,0.17,59,70
8415,0.53,0.18,0.29,57,90
8416,0.37,0.53,0.1,86,70
8417,0.39,0.11,0.5,47,30
8418,0.1,0.35000000000000003,0.55,47,50
8419,0.09,0.41000000000000003,0.5,81,10
8420,0.68,0.03,0.3,102,30
8421,0.46,0.16,0.38,101,60
8422,0.79,0.18,0.03,105,60
8423,0.04,0.5,0.46,82,90
8424,0.4,0.1,0.49,102,60
8425,0.47000000000000003,0.44,0.09,96,30
8426,0.45,0.0,0.55,106,110
8427,0.33,0.29,0.38,41,30
8428,0.04,0.39,0.5700000000000001,56,100
8429,0.31,0.12,0.58,80,70
8430,0.44,0.38,0.18,108,60
8431,0.29,0.32,0.39,49,100
8432,0.75,0.15,0.1,80,90
8433,0.44,0.39,0.17,59,50
8434,0.31,0.16,0.53,48,120
8435,0.53,0.11,0.36,107,100
8436,0.32,0.31,0.37,51,100
8437,0.43,0.11,0.45,44,80
8438,0.5,0.13,0.37,62,50
8439,0.1,0.23,0.67,50,30
8440,0.22,0.27,0.5,89,120
8441,0.49,0.29,0.22,99,80
8442,0.59,0.07,0.34,97,40
8443,0.0,0.51,0.49,54,80
8444,0.45,0.26,0.29,99,120
8445,0.42,0.24,0.34,97,50
8446,0.17,0.36,0.47000000000000003,93,10
8447,0.42,0.19,0.39,78,40
8448,0.24,0.25,0.51,79,110
8449,0.58,0.21,0.22,48,110
8450,0.14,0.27,0.59,46,70
8451,0.51,0.03,0.47000000000000003,54,40
8452,0.64,0.11,0.26,100,40
8453,0.23,0.22,0.55,64,110
8454,0.58,0.14,0.28,72,120
8455,0.31,0.13,0.55,109,10
8456,0.48,0.06,0.46,85,90
8457,0.08,0.4,0.52,57,70
8458,0.05,0.27,0.6900000000000001,97,110
8459,0.25,0.06,0.68,42,110
8460,0.33,0.1,0.5700000000000001,103,100
8461,0.33,0.0,0.67,96,60
8462,0.53,0.26,0.21,108,120
8463,0.21,0.28,0.51,85,50
8464,0.48,0.31,0.22,83,80
8465,0.3,0.18,0.52,65,50
8466,0.24,0.11,0.65,50,120
8467,0.61,0.36,0.03,92,20
8468,0.23,0.18,0.6,86,50
8469,0.81,0.06,0.13,81,80
8470,0.34,0.35000000000000003,0.31,102,20
8471,0.46,0.28,0.26,88,10
8472,0.27,0.48,0.25,51,80
8473,0.9,0.02,0.08,61,20
8474,0.5700000000000001,0.22,0.2,54,90
8475,0.35000000000000003,0.15,0.49,87,40
8476,0.25,0.14,0.62,92,40
8477,0.31,0.5700000000000001,0.12,54,20
8478,0.52,0.12,0.37,68,120
8479,0.31,0.27,0.42,75,30
8480,0.1,0.18,0.72,77,60
8481,0.34,0.29,0.37,91,50
8482,0.31,0.26,0.42,49,20
8483,0.51,0.4,0.09,81,10
8484,0.55,0.3,0.15,70,50
8485,0.47000000000000003,0.01,0.52,81,90
8486,0.01,0.17,0.8200000000000001,92,110
8487,0.46,0.07,0.47000000000000003,90,130
8488,0.5,0.33,0.17,79,130
8489,0.54,0.15,0.32,60,90
8490,0.27,0.36,0.37,71,130
8491,0.68,0.12,0.21,65,40
8492,0.55,0.29,0.16,85,20
8493,0.59,0.3,0.11,67,90
8494,0.5,0.25,0.26,101,120
8495,0.25,0.3,0.45,65,50
8496,0.5700000000000001,0.29,0.14,98,100
8497,0.08,0.42,0.5,80,110
8498,0.42,0.25,0.33,91,120
8499,0.03,0.55,0.42,80,30
8500,0.81,0.06,0.13,44,70
8501,0.34,0.11,0.55,89,70
8502,0.23,0.33,0.44,45,60
8503,0.07,0.47000000000000003,0.46,88,40
8504,0.29,0.09,0.61,68,90
8505,0.29,0.36,0.35000000000000003,104,110
8506,0.88,0.07,0.05,109,70
8507,0.41000000000000003,0.41000000000000003,0.18,89,20
8508,0.45,0.26,0.3,75,10
8509,0.49,0.07,0.44,75,30
8510,0.5,0.24,0.25,61,60
8511,0.43,0.49,0.08,102,10
8512,0.27,0.3,0.43,103,10
8513,0.04,0.31,0.65,76,60
8514,0.27,0.25,0.48,50,90
8515,0.26,0.26,0.48,96,80
8516,0.02,0.43,0.55,96,50
8517,0.49,0.22,0.29,85,70
8518,0.52,0.36,0.12,65,20
8519,0.18,0.4,0.41000000000000003,107,20
8520,0.32,0.33,0.35000000000000003,103,80
8521,0.42,0.25,0.33,110,100
8522,0.47000000000000003,0.41000000000000003,0.12,74,90
8523,0.33,0.18,0.49,91,50
8524,0.32,0.26,0.42,43,20
8525,0.13,0.39,0.48,54,10
8526,0.28,0.25,0.47000000000000003,101,30
8527,0.65,0.09,0.26,88,20
8528,0.15,0.31,0.54,75,100
8529,0.34,0.36,0.3,80,110
8530,0.48,0.27,0.25,60,30
8531,0.38,0.16,0.46,86,110
8532,0.43,0.23,0.34,63,130
8533,0.49,0.03,0.49,109,90
8534,0.73,0.06,0.2,53,100
8535,0.01,0.46,0.53,90,50
8536,0.34,0.25,0.41000000000000003,73,50
8537,0.38,0.21,0.41000000000000003,56,60
8538,0.43,0.18,0.39,104,60
8539,0.1,0.34,0.56,60,110
8540,0.43,0.15,0.42,54,30
8541,0.54,0.05,0.41000000000000003,61,120
8542,0.22,0.26,0.51,48,80
8543,0.53,0.04,0.43,51,80
8544,0.45,0.42,0.13,52,90
8545,0.44,0.16,0.4,97,110
8546,0.63,0.1,0.27,80,20
8547,0.21,0.54,0.24,43,10
8548,0.39,0.58,0.04,52,60
8549,0.8300000000000001,0.12,0.05,89,90
8550,0.52,0.35000000000000003,0.13,102,30
8551,0.5,0.15,0.35000000000000003,97,80
8552,0.11,0.41000000000000003,0.48,47,50
8553,0.36,0.6,0.04,92,30
8554,0.63,0.16,0.21,42,80
8555,0.56,0.02,0.43,94,120
8556,0.25,0.3,0.45,96,90
8557,0.67,0.32,0.01,47,90
8558,0.48,0.16,0.36,108,40
8559,0.08,0.2,0.72,89,40
8560,0.34,0.32,0.34,44,30
8561,0.27,0.27,0.45,55,130
8562,0.39,0.21,0.4,75,80
8563,0.27,0.15,0.59,81,110
8564,0.14,0.29,0.5700000000000001,88,20
8565,0.41000000000000003,0.29,0.3,50,70
8566,0.13,0.11,0.77,103,90
8567,0.51,0.36,0.13,86,70
8568,0.55,0.14,0.31,72,120
8569,0.37,0.21,0.42,103,20
8570,0.42,0.35000000000000003,0.23,94,50
8571,0.36,0.15,0.49,65,60
8572,0.4,0.12,0.48,104,50
8573,0.32,0.11,0.5700000000000001,86,20
8574,0.32,0.27,0.4,107,90
8575,0.14,0.3,0.56,96,100
8576,0.44,0.05,0.51,83,40
8577,0.34,0.25,0.42,63,110
8578,0.44,0.3,0.27,71,10
8579,0.31,0.04,0.65,58,70
8580,0.45,0.21,0.34,88,30
8581,0.46,0.35000000000000003,0.19,50,100
8582,0.59,0.39,0.03,100,100
8583,0.11,0.35000000000000003,0.54,73,130
8584,0.11,0.26,0.63,45,20
8585,0.65,0.33,0.02,97,110
8586,0.02,0.47000000000000003,0.51,83,70
8587,0.29,0.3,0.41000000000000003,107,100
8588,0.6,0.17,0.23,85,50
8589,0.46,0.11,0.43,98,40
8590,0.41000000000000003,0.2,0.39,100,70
8591,0.37,0.41000000000000003,0.23,65,90
8592,0.2,0.36,0.44,90,80
8593,0.5,0.1,0.4,77,10
8594,0.31,0.28,0.41000000000000003,41,130
8595,0.05,0.52,0.44,77,40
8596,0.29,0.23,0.48,67,60
8597,0.45,0.17,0.38,76,100
8599,0.09,0.4,0.51,99,110
8600,0.12,0.52,0.36,83,80
8601,0.61,0.24,0.15,74,100
8602,0.19,0.33,0.48,93,40
8603,0.07,0.19,0.73,47,110
8604,0.41000000000000003,0.16,0.44,106,80
8605,0.63,0.36,0.01,48,70
8606,0.62,0.08,0.3,100,20
8607,0.8300000000000001,0.03,0.14,91,130
8608,0.08,0.27,0.65,44,80
8609,0.33,0.44,0.23,57,10
8610,0.36,0.17,0.47000000000000003,106,120
8611,0.44,0.2,0.36,53,70
8612,0.51,0.43,0.06,57,60
8613,0.6,0.03,0.37,63,10
8614,0.78,0.15,0.07,90,10
8615,0.2,0.39,0.41000000000000003,98,120
8616,0.35000000000000003,0.39,0.25,64,70
8617,0.5700000000000001,0.32,0.11,62,80
8618,0.47000000000000003,0.11,0.41000000000000003,99,70
8619,0.41000000000000003,0.14,0.45,77,30
8620,0.49,0.08,0.43,66,10
8621,0.15,0.14,0.71,72,130
8622,0.52,0.11,0.37,55,80
8623,0.68,0.3,0.02,86,10
8624,0.7000000000000001,0.09,0.21,79,10
8625,0.85,0.0,0.15,48,70
8626,0.56,0.13,0.31,109,60
8627,0.36,0.23,0.41000000000000003,59,40
8628,0.28,0.43,0.28,65,70
8629,0.49,0.03,0.48,106,20
8630,0.46,0.03,0.51,67,30
8631,0.35000000000000003,0.23,0.42,73,10
8632,0.12,0.08,0.8,90,50
8633,0.45,0.24,0.31,44,20
8634,0.23,0.27,0.49,41,110
8635,0.54,0.23,0.23,54,100
8636,0.03,0.5,0.48,68,50
8637,0.26,0.27,0.47000000000000003,91,40
8638,0.65,0.18,0.17,98,90
8639,0.31,0.01,0.68,40,20
8640,0.56,0.43,0.0,50,30
8641,0.31,0.26,0.43,48,40
8642,0.14,0.51,0.35000000000000003,55,120
8643,0.03,0.24,0.73,48,110
8644,0.27,0.25,0.48,45,80
8645,0.07,0.43,0.5,59,100
8646,0.16,0.36,0.48,62,70
8647,0.42,0.41000000000000003,0.17,103,10
8648,0.51,0.25,0.24,76,110
8649,0.42,0.25,0.33,79,20
8650,0.37,0.04,0.58,93,110
8651,0.5700000000000001,0.23,0.2,92,30
8652,0.32,0.25,0.43,95,50
8653,0.36,0.31,0.33,83,80
8654,0.27,0.17,0.56,62,60
8655,0.36,0.48,0.16,56,60
8656,0.4,0.06,0.54,78,30
8657,0.34,0.22,0.44,105,90
8658,0.06,0.19,0.75,77,110
8659,0.52,0.35000000000000003,0.13,93,80
8660,0.52,0.1,0.39,92,60
8661,0.47000000000000003,0.14,0.4,102,110
8662,0.67,0.16,0.17,82,10
8663,0.43,0.23,0.34,72,110
8664,0.51,0.14,0.35000000000000003,79,30
8665,0.17,0.25,0.58,42,100
8666,0.5700000000000001,0.13,0.3,83,90
8667,0.5,0.27,0.23,100,40
8668,0.2,0.05,0.75,62,110
8669,0.56,0.23,0.21,77,10
8670,0.14,0.17,0.6900000000000001,94,10
8671,0.8200000000000001,0.17,0.0,75,100
8672,0.51,0.15,0.34,44,90
8673,0.08,0.19,0.72,62,30
8674,0.49,0.1,0.41000000000000003,71,120
8675,0.61,0.35000000000000003,0.04,54,20
8676,0.5,0.29,0.22,105,120
8677,0.33,0.48,0.19,67,10
8678,0.4,0.25,0.34,77,10
8679,0.24,0.51,0.25,87,70
8680,0.25,0.26,0.49,69,80
8681,0.62,0.25,0.12,62,80
8682,0.41000000000000003,0.06,0.53,85,110
8683,0.08,0.55,0.36,89,70
8684,0.45,0.27,0.28,43,130
8685,0.08,0.42,0.5,54,40
8686,0.35000000000000003,0.22,0.43,97,50
8687,0.25,0.13,0.61,98,30
8688,0.54,0.04,0.42,95,80
8689,0.51,0.12,0.37,99,30
8690,0.46,0.33,0.21,96,20
8691,0.53,0.17,0.3,83,90
8692,0.55,0.28,0.18,78,80
8693,0.04,0.31,0.65,47,20
8694,0.8,0.14,0.07,60,50
8695,0.44,0.1,0.45,68,10
8696,0.08,0.02,0.9,100,20
8697,0.55,0.01,0.44,49,20
8698,0.85,0.02,0.13,57,10
8699,0.46,0.27,0.27,82,30
8700,0.29,0.19,0.52,87,70
8701,0.62,0.21,0.17,52,60
8702,0.03,0.39,0.58,53,10
8703,0.48,0.16,0.36,105,20
8704,0.17,0.24,0.59,47,120
8705,0.4,0.27,0.33,102,40
8706,0.56,0.26,0.18,79,100
8707,0.4,0.31,0.29,47,80
8708,0.3,0.36,0.35000000000000003,55,110
8709,0.29,0.03,0.68,97,120
8710,0.39,0.2,0.41000000000000003,88,130
8711,0.43,0.32,0.25,83,80
8712,0.45,0.31,0.24,98,40
8713,0.7000000000000001,0.16,0.14,103,50
8714,0.53,0.4,0.07,46,100
8715,0.55,0.29,0.16,47,30
8716,0.46,0.27,0.27,100,30
8717,0.29,0.27,0.44,64,80
8718,0.5700000000000001,0.35000000000000003,0.08,56,30
8719,0.41000000000000003,0.31,0.29,86,10
8720,0.4,0.48,0.12,52,90
8721,0.62,0.36,0.02,64,10
8722,0.07,0.4,0.52,93,70
8723,0.53,0.47000000000000003,0.0,50,120
8724,0.33,0.24,0.43,107,90
8725,0.09,0.31,0.59,97,60
8726,0.38,0.33,0.29,80,110
8727,0.53,0.2,0.27,50,10
8728,0.16,0.46,0.38,83,110
8729,0.2,0.39,0.41000000000000003,72,100
8730,0.58,0.1,0.32,42,120
8731,0.33,0.31,0.36,107,60
8732,0.27,0.03,0.7000000000000001,87,120
8733,0.24,0.33,0.43,73,90
8734,0.35000000000000003,0.1,0.54,107,110
8735,0.53,0.31,0.16,50,120
8736,0.54,0.37,0.09,49,60
8737,0.22,0.26,0.51,73,90
8738,0.16,0.23,0.61,70,10
8739,0.59,0.32,0.09,67,40
8740,0.07,0.44,0.49,54,70
8741,0.16,0.09,0.75,58,120
8742,0.32,0.07,0.61,80,100
8743,0.59,0.26,0.15,78,70
8744,0.47000000000000003,0.22,0.31,77,120
8745,0.1,0.3,0.6,108,130
8746,0.2,0.2,0.59,62,40
8747,0.76,0.14,0.1,81,100
8748,0.15,0.3,0.55,50,90
8749,0.67,0.29,0.05,87,70
8750,0.6,0.06,0.34,55,40
8751,0.32,0.28,0.41000000000000003,72,20
8752,0.54,0.35000000000000003,0.11,57,30
8753,0.6900000000000001,0.16,0.14,88,50
8754,0.53,0.21,0.26,51,70
8755,0.46,0.31,0.24,92,120
8756,0.49,0.26,0.25,73,110
8757,0.4,0.19,0.4,55,20
8758,0.47000000000000003,0.4,0.13,78,20
8759,0.38,0.22,0.4,56,40
8760,0.16,0.29,0.55,105,10
8761,0.3,0.24,0.46,86,20
8762,0.51,0.25,0.25,93,60
8763,0.07,0.33,0.59,96,30
8764,0.46,0.29,0.25,48,70
8765,0.49,0.04,0.47000000000000003,80,20
8766,0.44,0.14,0.41000000000000003,57,60
8767,0.35000000000000003,0.2,0.45,77,60
8768,0.46,0.09,0.45,45,80
8769,0.4,0.08,0.51,88,10
8770,0.66,0.15,0.19,109,60
8771,0.48,0.44,0.08,53,60
8772,0.18,0.27,0.55,70,80
8773,0.47000000000000003,0.13,0.4,46,120
8774,0.53,0.46,0.0,55,30
8775,0.2,0.56,0.24,72,100
8776,0.04,0.4,0.56,86,100
8777,0.48,0.32,0.2,49,30
8778,0.48,0.07,0.46,56,30
8779,0.49,0.02,0.49,90,50
8780,0.25,0.46,0.29,47,110
8781,0.38,0.11,0.51,104,60
8782,0.58,0.28,0.14,99,90
8783,0.15,0.11,0.73,56,80
8784,0.44,0.28,0.28,60,120
8785,0.2,0.31,0.49,83,110
8786,0.29,0.16,0.54,85,110
8787,0.61,0.04,0.35000000000000003,59,90
8788,0.71,0.18,0.11,40,30
8789,0.46,0.25,0.3,83,50
8790,0.5,0.06,0.45,85,110
8791,0.56,0.31,0.13,47,110
8792,0.03,0.41000000000000003,0.5700000000000001,46,110
8793,0.05,0.31,0.63,46,130
8794,0.64,0.23,0.13,67,30
8795,0.7000000000000001,0.01,0.29,42,10
8796,0.36,0.1,0.54,106,60
8797,0.61,0.3,0.09,61,90
8798,0.63,0.21,0.17,69,70
8799,0.31,0.24,0.45,89,130
8800,0.39,0.27,0.34,55,90
8801,0.53,0.15,0.32,109,100
8802,0.02,0.3,0.68,51,130
8803,0.65,0.1,0.25,93,70
8804,0.36,0.4,0.25,70,20
8805,0.72,0.21,0.07,85,70
8806,0.07,0.34,0.59,55,110
8807,0.35000000000000003,0.21,0.43,86,20
8808,0.56,0.14,0.31,41,40
8809,0.33,0.3,0.37,64,70
8810,0.39,0.31,0.3,71,70
8811,0.04,0.37,0.59,102,10
8812,0.33,0.41000000000000003,0.26,89,70
8813,0.12,0.14,0.75,66,60
8814,0.43,0.11,0.46,108,30
8815,0.25,0.21,0.54,80,120
8816,0.3,0.23,0.47000000000000003,95,80
8817,0.26,0.2,0.54,51,70
8818,0.5,0.36,0.14,73,80
8819,0.39,0.06,0.55,71,40
8820,0.27,0.24,0.49,53,50
8821,0.55,0.04,0.41000000000000003,61,30
8822,0.28,0.58,0.14,86,70
8823,0.25,0.19,0.56,107,80
8824,0.67,0.09,0.23,43,70
8825,0.17,0.28,0.55,40,70
8826,0.42,0.34,0.24,60,130
8827,0.22,0.1,0.68,45,110
8828,0.22,0.04,0.74,70,60
8829,0.54,0.2,0.26,83,10
8830,0.26,0.1,0.64,49,70
8831,0.18,0.36,0.46,45,80
8832,0.11,0.26,0.63,52,60
8833,0.18,0.16,0.66,95,120
8834,0.43,0.18,0.39,101,80
8835,0.76,0.03,0.2,88,130
8836,0.44,0.17,0.4,46,30
8837,0.15,0.17,0.68,61,130
8838,0.36,0.33,0.31,105,60
8839,0.54,0.06,0.4,83,30
8840,0.11,0.41000000000000003,0.48,47,10
8841,0.6,0.04,0.36,89,50
8842,0.33,0.28,0.39,58,110
8843,0.5700000000000001,0.29,0.14,75,120
8844,0.03,0.52,0.45,44,70
8845,0.6,0.04,0.36,86,10
8846,0.32,0.56,0.13,91,100
8847,0.38,0.37,0.25,51,100
8848,0.42,0.11,0.47000000000000003,85,70
8849,0.47000000000000003,0.12,0.41000000000000003,108,50
8850,0.12,0.5700000000000001,0.31,107,20
8851,0.03,0.5,0.46,62,60
8852,0.8300000000000001,0.14,0.02,48,120
8853,0.16,0.33,0.51,61,20
8854,0.51,0.1,0.39,53,80
8855,0.44,0.3,0.26,86,30
8856,0.44,0.12,0.44,65,40
8857,0.35000000000000003,0.32,0.32,82,70
8858,0.09,0.27,0.64,98,60
8859,0.37,0.24,0.39,83,50
8860,0.5,0.35000000000000003,0.15,43,130
8861,0.3,0.23,0.47000000000000003,80,60
8862,0.7000000000000001,0.24,0.07,84,50
8863,0.67,0.03,0.3,47,60
8864,0.56,0.34,0.1,94,100
8865,0.49,0.11,0.4,100,90
8866,0.67,0.31,0.02,42,120
8867,0.5,0.0,0.5,64,60
8868,0.8300000000000001,0.11,0.06,89,90
8869,0.37,0.1,0.54,51,90
8870,0.26,0.03,0.72,78,20
8871,0.33,0.08,0.59,76,120
8872,0.55,0.25,0.2,104,30
8873,0.5700000000000001,0.35000000000000003,0.08,75,50
8874,0.17,0.3,0.52,51,60
8875,0.21,0.01,0.78,73,30
8876,0.21,0.3,0.49,97,100
8877,0.58,0.27,0.15,53,70
8878,0.44,0.07,0.48,99,110
8879,0.52,0.26,0.22,52,50
8880,0.41000000000000003,0.11,0.48,63,130
8881,0.61,0.19,0.2,80,60
8882,0.8200000000000001,0.15,0.02,64,80
8883,0.17,0.44,0.39,69,60
8884,0.72,0.09,0.18,44,90
8885,0.5,0.34,0.15,101,30
8886,0.39,0.41000000000000003,0.2,106,70
8887,0.12,0.26,0.63,81,80
8888,0.44,0.13,0.43,44,30
8889,0.58,0.37,0.05,57,20
8890,0.5700000000000001,0.17,0.26,100,70
8891,0.17,0.13,0.7000000000000001,40,90
8892,0.61,0.07,0.32,63,50
8893,0.55,0.4,0.05,103,60
8894,0.45,0.11,0.45,45,50
8895,0.4,0.41000000000000003,0.19,66,70
8896,0.33,0.2,0.47000000000000003,92,100
8897,0.4,0.14,0.46,51,70
8898,0.1,0.25,0.66,101,60
8899,0.03,0.4,0.56,97,40
8900,0.37,0.03,0.59,87,80
8901,0.6900000000000001,0.14,0.16,82,60
8902,0.33,0.11,0.55,105,90
8903,0.38,0.26,0.36,58,70
8904,0.1,0.32,0.58,50,100
8905,0.19,0.31,0.5,50,50
8906,0.5,0.18,0.32,53,20
8907,0.23,0.19,0.58,81,10
8908,0.55,0.3,0.15,88,120
8909,0.37,0.1,0.53,61,60
8910,0.16,0.07,0.77,82,80
8911,0.5,0.27,0.23,58,10
8912,0.13,0.06,0.81,87,50
8913,0.33,0.4,0.27,102,30
8914,0.34,0.27,0.38,55,110
8915,0.14,0.43,0.43,79,20
8916,0.53,0.33,0.14,54,100
8917,0.31,0.23,0.46,47,60
8918,0.03,0.29,0.68,77,120
8919,0.04,0.23,0.73,106,50
8920,0.32,0.08,0.6,65,70
8921,0.39,0.34,0.27,54,60
8922,0.27,0.3,0.43,59,100
8923,0.51,0.1,0.39,76,10
8924,0.01,0.53,0.46,91,60
8925,0.43,0.24,0.33,65,20
8926,0.32,0.26,0.42,89,120
8927,0.49,0.37,0.14,98,120
8928,0.15,0.02,0.8300000000000001,41,80
8929,0.36,0.22,0.41000000000000003,51,100
8930,0.28,0.15,0.5700000000000001,59,50
8931,0.29,0.46,0.26,44,130
8932,0.54,0.09,0.38,63,40
8933,0.11,0.34,0.56,64,60
8934,0.35000000000000003,0.36,0.29,62,80
8935,0.27,0.19,0.54,82,30
8936,0.49,0.39,0.12,97,90
8937,0.01,0.36,0.63,72,110
8938,0.22,0.14,0.64,64,80
8939,0.31,0.27,0.42,77,100
8940,0.73,0.02,0.25,101,30
8941,0.61,0.25,0.14,62,50
8942,0.18,0.21,0.6,43,40
8943,0.37,0.31,0.31,66,20
8944,0.08,0.39,0.53,63,120
8945,0.42,0.16,0.42,101,60
8946,0.12,0.35000000000000003,0.52,70,10
8947,0.91,0.08,0.01,78,130
8948,0.63,0.04,0.32,78,30
8949,0.66,0.29,0.05,76,70
8950,0.27,0.23,0.5,108,50
8951,0.45,0.38,0.17,79,90
8952,0.1,0.41000000000000003,0.49,76,50
8953,0.77,0.17,0.06,83,50
8954,0.15,0.3,0.55,106,50
8955,0.27,0.37,0.36,107,10
8956,0.35000000000000003,0.25,0.4,73,130
8957,0.77,0.07,0.16,41,40
8958,0.4,0.3,0.29,46,40
8959,0.29,0.16,0.55,54,80
8960,0.41000000000000003,0.58,0.0,87,100
8961,0.38,0.11,0.51,105,30
8962,0.52,0.11,0.37,95,110
8963,0.45,0.29,0.27,48,60
