,SMILES
8532,N#CC1=C(N)Oc2c(c(Oc3cccc(Cl)c3)nn2-c2nnc3sc(=S)nn23)C1c1ccc(O)cc1
8533,N#CC1=C(N)Oc2nnc(-c3cc(Cc4coc5ccccc5c4=O)nc4c(N=Nc5ccc(F)cc5)c(N)nn34)c2C1c1ccc(Cl)cc1
8534,N#CC1=C(N)Oc2nnc(-c3cc(Cl)c(Cl)cc3O)c2C1c1ccc(Cc2ccc3ccccc3c2)cc1
8535,N#CC1=C(N)Oc2nnc(-c3cc4cc5c(cc4cc3Nc3ccc(Cl)cc3Cl)CC5)c2C1c1ccc(O)cc1
8536,N#CC1=C(N)Oc2nnc(-c3ccc(C=NC4=NC(CC5OCCO5)N=N4)cc3)c2C1c1ccc(Cl)cc1
8537,N#CC1=C(N)Oc2nnc(-c3ccc(Cc4cc5ccccc5oc4=S)cc3OOC=O)c2C1c1ccc(Cl)cc1
8538,N#CC1=C(N)Oc2nnc(-c3cccc(-c4ncnc5nccnc45)c3N)c2C1c1ccc(Cl)cc1Cl
8539,N#CC1=C(N)Oc2nnc(-c3ccnn3C3CCC4(CC3)Cc3ccc(O)cc3C4)c2C1c1ccc(Cl)cc1Cl
8540,N#CC1=C(N)Oc2nnc(-c3coc(-c4cccs4)c3S(O)(O)c3ccccc3)c2C1c1ccc(Cl)cc1
8541,N#CC1=C(N)Oc2nnc(-c3oc4ccc(CCN)cc4c3C(=O)C(=NNc3ccc(Br)cc3)S(O)(O)c3ccccc3)c2C1c1ccc(O)cc1
8542,N#CC1=C(N)Oc2nnc(C(=O)CCCC3(O)C=CC(=O)C=C3)c2C1c1ccc(Cl)cc1
8543,N#CC1=C(N)Oc2nnc(C(C(=O)O)C34ON3c3ccccc3C4=O)c2C1c1ccc(O)cc1
8544,N#CC1=C(N)Oc2nnc(C(Cn3nc(Cl)c(C=O)c3=O)C(=O)O)c2C1c1ccccc1Cl
8545,N#CC1=C(N)Oc2nnc(C3C(=O)C(C(=O)Nc4cc(=O)oc5ccccc45)=C(C(=O)c4cc(Br)cc(Br)c4O)C3=O)c2C1c1ccccc1Cl
8546,N#CC1=C(N)Oc2nnc(CC(=NNc3ccccc3)C(CC(C#N)C#N)=NNc3ccccc3)c2C1c1ccccc1Cl
8547,N#CC1=C(N)Oc2nnc(Cc3ccccc3)c2C1c1ccc(CCCl)cc1
8548,N#CC1=C(N)Oc2nnc(NCCOc3c(Cl)cc(Cl)c(Cl)c3Cl)c2C1c1ccc(Cl)cc1
8549,N#CC1=C(N)Oc2nnc(Nc3ccccc3C#Cc3ccccc3)c2C1c1ccc(C(=O)CCC[PH](c2ccccc2)(c2ccccc2)c2ccccc2)cc1
8550,N#CC1=C(N)Oc2nnc(OCCc3ccccc3Cl)c2C1c1ccccc1Cl
8551,N#CC1=C(N)Oc2nnc(Oc3cc(Cl)c(Cl)cc3Cl)c2C1c1ccc(-c2ccc3c(c2)OCCO3)cc1
8552,N#CC1=C(N)Oc2nnc(SSCc3ccc(N(=O)O)cc3N(=O)O)c2C1c1ccc(O)cc1
8553,N#CC1=C(N)SC(N)=C(c2nc3ccccc3s2)C1c1ccc(NOCC(Cl)(Cl)Cl)c2c(=O)c3ccccc3sc12
8554,N#CC1=C(N)n2nc(Cc3csc(N=C(N)N)n3)nc2NC1SC=CCl
8555,N#CC1C(=O)CC(=O)CC1C(O)(C(=O)c1c(C=O)c(=O)oc2ccccc12)c1nnnn1
8556,N#CC1C(=O)CC(=O)CC1C1C(=O)c2ccccc2C1c1nnc(S)n1N=Cc1ccc2c(c1)OCO2
8557,N#CC1C(=O)CC(=O)CC1C1OC(c2cncn2)CC1N=N=N
8558,N#CC1C(=O)CC(=O)CC1CC(Nn1c(=O)n2n(c1=O)C1C3CCC1C2O3)C(NNc1cccc2ccccc12)C(=O)O
8559,N#CC1C(=O)CC(=O)CC1Cc1ccc(N)cc1OS(O)(O)c1ccc(N(=O)O)cc1
8560,N#CC1C(=O)CC(=O)CC1Nc1nc2ccc(CC(=NO)c3ccc4ccccc4c3)cc2n1
8561,N#CC1C(=O)CC(=O)CC1OC1(C2C=Nc3c2ncn(-c2cc4c(cc2N(=O)O)CCC(=O)N4)c3=O)COC(Nc2cccc3ccccc23)C1OC1N=C(c2ccc(Cl)cc2)OC1=O
8562,N#CC1C(=O)CC(=O)CC1c1cc(CCc2csc3c(Cl)cccc23)ccc1O
8563,N#CC1CC2CC1C(=NOC(C(=O)C=Nc1ccccc1)C(Cl)(Cl)Cl)C2Cl
8564,N#CC1CC2CC1C(=NOC1C=CC(Cc3coc4ccc(Br)cc4c3=O)O1)C2Cl
8565,N#CC1CC2CC1C(=NOC1CCCCC1c1nnc(S)n1N=Cc1ccccc1)C2Cl
8566,N#CC1CC2CC1C(=NOCc1cc(-c3nc4ccccc4nc(=O)c3NNc3ccc4ccccc4c3)c(Cc3ccc4c(c3)OCCO4)cc1CC(=O)Cn1ccccc1)C2Cl
8567,N#CC1CC2CC1C(=NONCCCCC(=NO)c1ccccc1)C2Cl
8568,N#CC1CC2CC1C(=NOOc1ccccc1On1c(=S)oc3ccccc31)C2Cl
8569,N#CC1CC2CC1C(=NOc1ccnc3ccc(-n4cnc5c(O)ncnc54)cc13)C2Cl
8570,N#CC1OCC(Oc2nnc(S)n2N=Cc2ccccc2)C(OC2NC3=C(C2=O)C(c2ccc(Br)cc2)c2c(c4ccccc4oc2=O)O3)C1OC12OCCN1CC(=O)Nc1ccc(Br)cc12
8571,N#CCC(=O)C(C(=O)C(=NNc1cccc(O)c1)S(O)(O)c1ccccc1)c1ccccn1
8572,N#CCC(=O)CCC(=O)NN=Cc1ccc(O)c(CC(N)=NO)c1
8573,N#CCC(=O)Nc1cc(NCCC(=O)NNc2ccccc2)c(CC2C(C#N)=C(N)SC(N)=C2c2nc3ccccc3s2)cc1Cc1ccccc1Cl
8574,N#CCC(CCC(=O)C=CO)c1cccnc1
8575,N#CCC(COCC(=O)NNc1ccccc1)COCc1ccc(N(=O)O)cc1N(=O)O
8576,N#CCC1CNc2cc3c(cc2C1)CC(c1ccc(Br)c2c(Br)cccc12)CN3
8577,N#CCCC(=NNc1cccc(NN=C(CS(=O)(=O)c2ccc(N)cc2)c2ccccc2)c1)c1ccccc1
8578,N#CCCC(O)C(O)CCCC12CCC(c3ccccc31)c1ccccc12
8579,N#CCCN1N=C(C(F)(F)F)C(CC2=N=c3ccccc3=N2)C1=O
8580,N#CCCOc1ccc(C=NNC(=O)C(=O)NN=Cc2ccc(O[PH](O)(O)O)cc2)cc1
8581,N#CCCc1c(O[PH](O)(O)O)cc(CON(=O)O)cc1C1CC(=O)NC(=O)C1
8582,N#CCCc1cc(S)cc(CC(=O)n2c(=O)sc3ccccc32)c1O
8583,N#CCCc1ccc(C(=S)N2CCCCC2)cc1Nc1ccc(N(=O)O)cc1Cl
8584,N#CCCc1onc2cc(-c3ccc4c(=O)c(=O)c4c3)c(C3OC4(CCCCC4)OC3=O)cc12
8585,N#CCNc1ccc(C2=NN(NCCN)C(=O)C2)cc1
8586,N#CCc1cc(C(=S)N2CCOCC2)ccc1-c1ccc(O)c(O)c1
8587,N#CCc1cc(OC2=Cc3ccccc3Sc3ccc(Cl)cc32)oc(Oc2ccc(Cl)cc2O)c1
8588,N#CCc1ccc(C(=O)CN(=O)O)c2c(=O)c(=O)c12
8589,N#CCc1sc(SOc2ccc(N(=O)O)cc2)c(C#N)c1N
8590,N#Cc1c(-c2c(NNc3cnc(=O)nc3=O)cc(N3CCNC3=O)cc2NN2CCCCCC2)c(C#N)c(=O)n(N)c1N
8591,N#Cc1c(-c2ccc(C(=S)NCc3ccc(F)cc3)cc2)c(C#N)c(=O)n(N)c1N
8592,N#Cc1c(-c2ccc3c(c2)OCO3)nn(Cc2ccccc2C=O)c1N
8593,N#Cc1c(-c2nnc(S)n2N=Cc2ccc(Cl)cc2)cc(NS(O)(O)c2cccs2)n(N)c1=O
8594,N#Cc1c(C(CNc2ccccn2)C(O)CN)c(C#N)c(=O)n(N)c1N
8595,N#Cc1c(C2N=C(c3ccccc3)OC2=O)c2c(O)nn(C3CN=C(N)O3)c-2nc1=S
8596,N#Cc1c(CCC(=O)NNc2ccccc2)c2c(O)nn(CC3=NCCN3)c-2nc1=S
8597,N#Cc1c(N(O)=Nc2cnn(-c3c(O)c(Cl)c(Cl)c(Cl)c3Cl)c2C#N)cnn1OC1(C#N)Cc2ccccc21
8598,N#Cc1c(N(O)=Nc2cnn(C3CC(=NO)c4cnccc4C3)c2C#N)cnn1Cc1ccc(N)cc1
8599,N#Cc1c(N)nc2c(N=Nc3ccc(-n4cnc5c(N)ncnc54)cc3)c(N)nn2c1NCN1CCCC1
8600,N#Cc1c(N)nc2c(N=Nc3ccc(Cc4csc(N=C(N)N)n4)cc3)c(N)nn2c1C(=O)C(N)CCCCN
8601,N#Cc1c(N)nc2c(N=Nc3ccc(F)cc3)c(N)nn2c1-c1ncccc1NOCCCBr
8602,N#Cc1c(N)nc2c(N=Nc3ccc(F)cc3)c(N)nn2c1C(CN=Cc1ccc(C=NCC(OCC(=O)NNc2ccccc2)Oc2ccc(I)cc2)cc1N(=O)O)N1CCCC1
8603,N#Cc1c(N)nc2c(N=Nc3ccc(F)cc3)c(N)nn2c1Nc1ncc(C2OCC3OC(O)C(O)C(O)C3O2)cn1
8604,N#Cc1c(N)nc2c(N=Nc3cccc(-n4nc(Cl)c(C=O)c4=O)c3)c(N)nn2c1CC(O)C(O)C(O)CO
8605,N#Cc1c(NCC(=O)Cc2cc(=O)c3ccccc3o2)sc2c1CCCC2
8606,N#Cc1c(NCCCCCC(=O)O)c(-c2ccc(C=CN(=O)O)cc2)c2sc3ccccc3n2c1=O
8607,N#Cc1c(NCc2cc(CC(=O)CCBr)c(CC3(N)CC3)cc2CC(N)=O)sc2c1CCCC2
8608,N#Cc1c(NOC2C(OOc3ccc(O)cc3)COC(C#N)C2OC(=O)C(=NNc2cccc(O)c2)S(O)(O)c2ccccc2)sc2c1CCCC2
8609,N#Cc1c(Nc2ccc3c(c2)CCC(OS(O)(O)C(F)(F)F)C3=O)sc2c1CCCC2
8610,N#Cc1c(Sc2nc3ccc(NON=C4C(Cl)C5CC(C#N)C4C5)cc3s2)c(C#N)c(=O)n(N)c1N
8611,N#Cc1ccc(-c2cc(CNc3ccc(O)cc3)c(-n3cc(N(=O)O)ccc3=O)cc2CC(O)C=O)cc1
8612,N#Cc1ccc(-c2cc(Oc3cc(C(=S)N4CCCCC4)ccc3O)c(-n3cnc4c(N)nccc43)cc2N(=O)O)c(N(=O)O)c1
8613,N#Cc1ccc(-c2cnc(C3CCCC(=NO)C3)c(Cl)n2)cc1
8614,N#Cc1ccc(-n2ncc(-c3nc4ccccc4nc(=O)c3NNc3cccnc3)c2N)cc1
8615,N#Cc1ccc(C(Cl)Nc2ccc(N(=O)O)c(F)c2)cc1
8616,N#Cc1ccc(C(NC2=C(Cl)C(=O)c3ccccc3C2=O)c2c(N)c3ccccc3oc2=O)cc1
8617,N#Cc1ccc(CC(=O)CCC(NNC(CCC(=O)O)C(N)=O)C(=O)O)c(N(=O)O)c1
8618,N#Cc1ccc(CC(Cl)n2nc(Br)c3c(=O)n(N)cnc32)c(N(=O)O)c1
8619,N#Cc1ccc(CCCCCC(=NO)C(=O)O)cc1
8620,N#Cc1ccc(Cc2cccc(NNc3cccc(CCCBr)c3)c2)c(N(=O)O)c1
8621,N#Cc1ccc(Oc2ccc3cc4ccc(OC(=O)CCBr)cc4nc3c2)cc1
8622,N#Cc1ccc2c(c1)N(C(CN(CC(Cc1ccc(N=Cc3ccccc3)cc1)C1CC=CC(=O)C1)N=O)C(O)CO)c1ccccc1S2
8623,N#Cc1ccc2c(c1)N(N(c1ccccn1)N1C(=N)c3ccccc3C1=O)c1ccccc1S2
8624,N#Cc1ccc2c(c1)N(Nc1cccnc1C1C=Cc3ccccc3N1N=O)c1ccccc1S2
8625,N#Cc1ccc2c(c1)N(OS(O)(O)c1cccc(OCCCl)c1)c1ccccc1S2
8626,N#Cc1ccc2c(c1)N(c1ccc3cc4ccc(OOCC5c6ccccc6-c6ccccc65)cc4nc3c1)c1ccccc1S2
8627,N#Cc1ccc2c(c1)N(c1ccccc1N=Nc1ccccc1O[PH](O)(O)O)c1ccccc1S2
8628,N#Cc1ccc2c(c1)N(c1cnnc(-c3ccccc3Br)n1)c1ccccc1S2
8629,N#Cc1cccc2c(NC3NCC(O)C3OCc3cccnc3)cccc12
8630,N#Cc1cccc2c(NNc3cccc(N=N(O)c4cccc(Nc5nc6ccccc6nc(=O)c5NNc5cccc6ccccc56)c4)c3)cccc12
8631,N#Cc1ccccc1-c1cc(CC(=S)C(=O)O)c(CCc2ccc(N)cc2N(=O)O)cc1CON
8632,N#Cc1ccccc1-c1cc(CSCCC(N)=NS(N)(O)O)cc(Nc2cc(=O)oc3ccccc23)c1Nc1ccccc1NNc1ccccc1
8633,N#Cc1ccccc1-c1ccc(NC2=C(Cl)C(=O)C(Cl)=C(Cl)C2=O)c(C=Nn2c(S)nnc2-c2nnc3n2NCS3)c1
8634,N#Cc1ccccc1C(Cc1ccccc1C=NNc1ccccc1)c1nnc(S)o1
8635,N#Cc1ccccc1C12C3c4cc(Cl)ccc4O[PH](O)(OCc4cnc5ccccc45)C3(Sc3ccccc3)C1c1cc(Cl)ccc1O[PH]2(O)ONc1ccc(Cl)cc1
8636,N#Cc1cnn(-c2cc(O)cc(O)c2)c1N=COC(O)CBr
8637,N#Cc1cnn(-c2ccccc2)c1N=COCC(=O)NNc1ccccc1
8638,N#Cc1cnn(C2CC(=O)c3c(O)cc(O)cc3O2)c1N=COc1nn2c(nc(=O)c3ccccc32)s1
8639,N#Cc1sc2sc(-c3c(-c4ccc5c(c4)OCO5)oc4c(Br)cc(Br)cc34)c(N)c2c1N
8640,N#Cc1sc2sc(-c3c4c(c(Nc5cccc6c(N(=O)O)cccc56)c5c3CCCN5)NCCC4)c(N)c2c1N
8641,N#Cc1sc2sc(-c3ccc(N=Nc4c(N)nn5c(N6N=C(C(F)(F)F)C(=NNc7cccc(F)c7)C6=O)c(C#N)c(N)nc45)cc3)c(N)c2c1N
8642,N#NC(=O)C(CC(N)C(=O)O)C(=O)Cc1ccc2ccc3ccccc3c2c1
8643,N#NC(c1cc(I)ccc1O)C1N=C(c2ccccc2)OC1=O
8644,N#NC1(C2OCC3OC(O)C(O)C(O)C3O2)C(=O)NCNC1=O
8645,N#NNc1cc(Nc2ccccc2N=NC2SC(=S)NC2=O)ccc1OC1CCCCC1
8646,N#NNc1ccccc1C#CC#Cc1ccccc1Nc1ccc(O)cc1O
8647,N#Nc1nc(Nc2ccc(N(=O)O)cc2N(=O)O)nnc1Br
8648,N=C(N)NCC(=O)C(=O)C(Br)Cc1ccc2ccccc2n1
8649,N=C(N)NN=C(C(=S)NCC(=NNc1ccc(N(=O)O)cc1)C(O)CC1OCC2OC(O)C(O)C(O)C2O1)c1ccccc1
8650,N=C(N)NN=C(C(=S)NCc1cc(N)cc(Cc2nnc3sc(=S)nn23)c1)c1ccccc1
8651,N=C(N)NN=C(C(=S)NN(Nc1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccc(N)cc1)c1ccccc1
8652,N=C(N)NN=C(C(=S)NOc1c(Oc2ccc(N(=O)O)cc2)c(NC2=C(Cl)C(=O)c3ccccc3C2=O)cc2ccccc12)c1ccccc1
8653,N=C(N)NNC(NCc1ccccc1N)c1cc(Cl)cc(N)c1Cl
8654,N=C(N)NNS(=O)(=O)c1ccc(CCCC23CCC(c4ccccc42)c2ccccc23)cc1
8655,N=C(N)NNc1cccc2c1c(S(O)(O)O)cc1oc(CCI)nc12
8656,N=C(N)NNc1ncc(Nc2c(Cl)cccc2Cl)cn1
8657,N=C(N)Nc1cc2cc3cc(-c4ccccc4)c(N)nc3cc2nc1N
8658,N=C(N)SCC1C(=O)N(Nc2ccccn2)N=C1C(=O)O
8659,N=C(N)Sc1cc2cncc(-c3cc(O)c4c(=O)c5cc(O)ccc5oc4c3)c2cc1O
8660,N=C(N)Sc1nnc2n1NC(CC1(C#Cc3ccccc3)Cc3ccccc31)S2
8661,N=C1Oc2c(c(=O)oc3ccccc23)C(c2ccc(Br)cc2)C1CC(Cl)(C(=O)c1c(Cl)cccc1Cl)C(=O)C1c2ccccc2-c2ccccc21
8662,N=C1Oc2c(c(=O)oc3ccccc23)C(c2ccc(Br)cc2)C1OC(CN=Cc1ccc(C=NCC(Oc2ccc3c(Br)cccc3c2)c2cc3ccccc3oc2=O)c(N(=O)O)c1)c1ccc(Cl)cc1O
8663,N=C1Oc2c(c(=O)oc3ccccc23)C(c2ccc(Br)cc2)C1OC1C(Oc2cnnc2)OC(c2nnc3n2CCCC3)C(O)C1O
8664,N=C1Oc2c(c(=O)oc3ccccc23)C(c2ccc(Br)cc2)C1n1nc(C2CC3=C4C=CCC=C4N=C3CN2)n(N=Cc2cccs2)c1=S
8665,N=C1c2ccccc2C(=O)N1C(CN=Cc1cccc(C=NCC(c2cnc3cncnc3n2)N2c3ccccc3CCc3ccccc32)c1)C(=O)O
8666,N=C1c2ccccc2C(=O)N1C(Sn1c(=O)n2n(c1=O)C1C3CCC1C2O3)C(O)C(O)C(O)C(O)CO
8667,N=C1c2ccccc2C(=O)N1C1(n2c(=O)nc3ccccc32)C(=O)NCNC1=O
8668,N=C1c2ccccc2C(=O)N1CN(CCCl)Nc1ccccc1C#Cc1ccccc1
8669,N=C1c2ccccc2C(=O)N1OC1OC(CS)C(OCCBr)C(OC(=O)CCCCC(=O)O)C1OCS
8670,N=C1c2ccccc2C(=O)N1c1ccc(C2CC(=O)c3cnccc3C2)c(F)c1
8671,N=N=NCCC(=O)C(=NNc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1)C(=O)C(F)(F)F
8672,N=N=NCCN1CC(c2ccccc2C(=S)N2CCCCC2)CC1C(=O)C#Cc1ccccc1
8673,N=N=NCCn1nc2ccc(Nc3ccccc3NNc3ccccc3)cc2n1
8674,N=N=Nc1ccccc1-c1cc(N)c(Cl)cc1C(=O)C(O)CCN
8675,N=N=Nc1ccccc1-c1ccc(C(=O)C(C(N)=S)=C2NN=C(c3ccccc3O)O2)cc1O
8676,N=N=Nc1ccccc1NC=C1C(=O)NN(c2ccc3c(c2)CCCC3)C1=O
8677,N=N=Nc1ccccc1Nc1cc(Nc2ccc3c(c2)CNCC3)c(-c2ccc3ccccc3c2)cc1NCCBr
8678,N=c1c(-n2c(=O)nc3ccccc32)cnc2sc(N3CCC(O)CC3)nn12
8679,N=c1oc2ccccc2cc1-c1cc(ON2C(=O)CCC2=O)c2c(c1)C(O)OC2=O
8680,N=c1oc2ccccc2cc1-c1cnc(-c2cc(Br)ccc2O)cn1
8681,N=c1oc2ccccc2cc1C1OC(OCn2cnc3c(N)ncnc32)C(O)C(O)C1O
8682,N=c1oc2ccccc2cc1CN1CCCCC1C(Cc1ccc(N)cc1N)c1ccccc1N
8683,N=c1oc2ccccc2cc1Cc1c(C2CCCCN2)cc2ccccc2c1ONc1c(Cl)cc(Cl)cc1Cl
8684,N=c1oc2ccccc2cc1Cc1ccc(C2CCC3(CC2)Cc2ccc(O)cc2C3)cc1CNCCO
8685,N=c1oc2ccccc2cc1Nc1nc(-c2cccc(NN=C(C(N)=O)c3nc4ccccc4s3)c2)cs1
8686,N=c1oc2ccccc2cc1OCC(COCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21)c1c(Br)ccc2c1C(=NNc1ccc(N(=O)O)cc1N(=O)O)C2
8687,N=c1oc2ccccc2cc1Oc1nn(-c2cc(Cl)ccc2O)c2ccccc12
8688,N=c1sc(C2CCC3(CC2)Cc2ccc(O)cc2C3)nn1-c1nnc(S)n1-n1cccc1
8689,N=c1sc(CCCCCCCCC(=O)O)nn1-c1ccc2c(c1)non2O
8690,NC(=NNc1ccccc1)C(=NNc1ccccc1)SCC(=O)CCc1nnc(S)n1N
8691,NC(=NNc1ccccc1)C(=NNc1ccccc1)Sc1cncc2c(O)c(CC(=NNc3ccccc3)c3ccc4ccccc4c3)ccc12
8692,NC(=O)C(=NNc1cccc(-c2c(C3CCCC(=NO)C3)nn(C(N)=S)c2N)c1)c1nc2ccccc2s1
8693,NC(=O)C(=NNc1cccc(C2(C3CCN(c4ccc5c(c4)CNCC5)CC3)CCC(=O)NC2=O)c1)c1nc2ccccc2s1
8694,NC(=O)C(=NNc1cccc(N(c2ccc3c(c2)OCO3)c2cc(Cl)c(I)cc2Cl)c1)c1nc2ccccc2s1
8695,NC(=O)C(=NNc1cccc(NCCN(C2NC3=C(C2=O)C(c2ccc(Br)cc2)c2c(c4ccccc4oc2=O)O3)C2CCc3ccccc3N2N=O)c1)c1nc2ccccc2s1
8696,NC(=O)C(=NNc1cccc(Nc2c(-c3ccco3)sc3sc(-c4nc5ccc(Cl)cc5s4)c(Nc4cc(Cl)cc(Cl)c4N(=O)O)c23)c1)c1nc2ccccc2s1
8697,NC(=O)C(=NNc1ccccc1-c1ccncc1S(O)(O)NC1CC(=O)c2cnccc2C1)c1nc2ccccc2s1
8698,NC(=O)C(=NNc1ccccc1C(O)CNc1csc(N=C(N)N)n1)c1nc2ccccc2s1
8699,NC(=O)C(=NNc1ccccc1CC(=O)C(=O)C(Br)C(=O)C=CN(O)c1ccccc1)c1nc2ccccc2s1
8700,NC(=O)C(=NNc1ccccc1NC(CCCNc1ccccc1N)C(=O)O)c1nc2ccccc2s1
8701,NC(=O)C(=NNc1ccccc1SC(CCS)C(O)C(O)C(O)CO)c1nc2ccccc2s1
8702,NC(=O)C(=NNc1ccccc1SP(=S)(OCC(Cl)=CCl)ONc1ccc(N(=O)O)cc1Cl)c1nc2ccccc2s1
8703,NC(=O)C(=O)c1ccc(C=c2sc3nc4ccccc4n3c2=O)cc1C1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1
8704,NC(=O)C(=O)c1cccc(NN=C2C(=O)N(c3ccc4ccccc4n3)N=C2C(F)(F)F)c1
8705,NC(=O)C(=O)c1nnc(S)n1NC(=O)Nc1ccc(I)cc1
8706,NC(=O)C(CCC(=O)NNc1ccccc1)NCC(=NNc1ccccc1)c1cccc2ccccc12
8707,NC(=O)C(CCC(=O)O)NC(=O)C1=NN(c2ccccc2)C2C(=O)N(Cc3cnc(N)nc3N)C(=O)C12
8708,NC(=O)C(CCC(=O)O)NCC(=O)Nc1cc(C(=S)N2CCCCC2)ccc1O
8709,NC(=O)C(CCC(=O)O)Nc1ccc(N(=O)O)cc1-c1cc(Cl)ccc1Cl
8710,NC(=O)C(CO)NC(=O)C(Cl)CNC1NC(=O)NC1=O
8711,NC(=O)C(Cc1cnc(N)nc1N)c1c2c(oc3c1CCc1ccccc1-3)-c1ccccc1CC2
8712,NC(=O)C1=C(CCC(Br)C(Br)C2C(O)CCC3CN4CCc5c(nc6ccccc56)C4CC32)CCCC1
8713,NC(=O)C1=C(CCCc2nnc3sc(Cc4nc5c6ccccc6ccn5n4)nn23)CCCC1
8714,NC(=O)C1=C(CCc2ccc3c(c2)CC2(CCC(=O)C(Nc4ccc(Br)cc4Br)C2)C3=O)CCCC1
8715,NC(=O)C1=C(O)C(C(c2nnc(S)n2N=Cc2ccc(N(=O)O)cc2)n2cncn2)C2CC3C(=C(O)C2(O)C1=O)C(=O)c1c(O)ccc(Cl)c1C3O
8716,NC(=O)C1=C(O)C(Nc2ccc(N=Nc3ccc(N(O)=Nc4ccc(NC5Cc6ccccc6C5=O)cc4)cc3)cc2)C2CC3C(=C(O)C2(O)C1=O)C(=O)c1c(O)ccc(Cl)c1C3O
8717,NC(=O)C1=C(O)C(OC2CCCCC(On3ncc4c(N)nc(O)nc43)C2)C2CC3C(=C(O)C2(O)C1=O)C(=O)c1c(O)ccc(Cl)c1C3O
8718,NC(=O)C1=C(O)C(c2cc(OOCCCl)c(N(=O)O)cc2N(=O)O)C2CC3C(=C(O)C2(O)C1=O)C(=O)c1c(O)ccc(Cl)c1C3O
8719,NC(=O)C1=CCC(Br)C(C(Cc2ccccc2)Nc2nc3ccccc3nc(=O)c2NNc2cccc3ccccc23)O1
8720,NC(=O)C1=CCC(Br)C(C2c3ccccc3C3C2OC2C(c4ccccc4F)c4ccccc4C23)O1
8721,NC(=O)C1=CCC(Br)C(CCCCCNc2ncnc(N)n2)O1
8722,NC(=O)C1=CCC(Br)C(N2c3ccccc3Sc3ccc(NC4CC5CC4C4CCCC54)cc32)O1
8723,NC(=O)C1=CCC(Br)C(OC(=O)C(Cc2cncn2)(c2cnc3ccccc3n2)N2C(=O)CCC2=O)O1
8724,NC(=O)C1=CCC(Br)C(Oc2cc3cc(C(=O)CN(=O)O)ccc3n2)O1
8725,NC(=O)C1=CCC(Br)C(c2ccc(N(=O)O)cc2NCCCl)O1
8726,NC(=O)CC(c1ccc(N(=O)O)o1)c1cc(Br)ccc1O
8727,NC(=O)CCC(NCc1cncc2cc(-c3ccccc3C(=S)N3CCOCC3)c(O)cc12)C(=O)O
8728,NC(=O)CCC(NN1CCC(C2(CC[PH](O)(O)O)CCC(=O)NC2=O)CC1)C(=O)O
8729,NC(=O)CCC(Nc1c(Cl)ccc(Cl)c1C(=O)CCP(=O)(O)O)C(=O)O
8730,NC(=O)CCOCc1cccc(N(=O)O)c1
8731,NC(=O)COC(CN=Cc1ccc(C=NCC(ONC=O)OC2C=CC3C4C=CC(C4)C23)c(N(=O)O)c1)N1NC(=O)C(=C2SC=C(c3ccccc3)S2)C1=O
8732,NC(=O)C[SH](O)C(CC1=C(C=NNc2ccc(N(=O)O)cc2N(=O)O)CCCC1)C(=O)C(=NNc1ccc(N(=O)O)cc1)C(=O)C(F)(F)F
8733,NC(=O)C[SH](O)C(Cc1c2c(oc3c1CCCC3)CCCC2)c1ccc(F)cc1
8734,NC(=O)Cc1ccc(N2N=C(C(F)(F)F)C(=NNc3ccc(Br)cc3)C2=O)c2c1C(=O)C2
8735,NC(=O)N1N=C(c2ccc3ccccc3c2)CC1C1CCCC(CNc2ncnc(N)n2)=C1Cl
8736,NC(=O)N1N=C(c2ccc3ccccc3c2)CC1C1Cc2cc(Nc3ccccc3N)c(N=Cc3ccccc3)cc2N1
8737,NC(=O)N1N=C(c2ccc3ccccc3c2)CC1C1Nn2c(nnc2-c2nnc3sc(=S)nn23)S1
8738,NC(=O)N1N=C(c2ccc3ccccc3c2)CC1C1OC=CC2C(Oc3ccc(N)c(Cl)c3)C3OC3(CCC(=O)O)C21
8739,NC(=O)N1N=C(c2ccc3ccccc3c2)CC1N1N=C(C(F)(F)F)C(=NNc2cccc(C(=O)C(C(N)=S)=C3NN=C(c4ccccc4O)O3)c2)C1=O
8740,NC(=O)NCc1ccc(N=N(O)c2ccc(CCc3cccc(N)c3)cc2)cc1
8741,NC(=O)NN=C(CNCCCCC1c2ccccc2COc2ccccc21)c1ccccc1
8742,NC(=O)NN=C(Cc1nc2ccccc2nc(=O)c1NNc1ccc2ccccc2c1)On1ncc(N)c(Br)c1=O
8743,NC(=O)NN=C(Cn1c(-c2ccc(N=Nc3ccccc3)cc2)nc2ccccc21)c1ccccc1
8744,NC(=O)NN=C(O)COC1C(C(=O)C(=NNc2ccc(Cl)cc2Cl)S(O)(O)c2ccccc2)OC(Cc2ccc(Cl)cc2)C(O)C1O
8745,NC(=O)NN=CCC(=O)C(=O)CNc1ccccc1Cl
8746,NC(=O)NN=CCC(C1CCCCN1CC1=C(C=NNc2ccc(N(=O)O)cc2N(=O)O)CCCC1)n1ncc2c(N)nc(O)nc21
8747,NC(=O)NN=CCC1(c2ccsc2)CCC(=O)NC1=O
8748,NC(=O)NN=CCc1ccc(S(=O)(=O)NNc2ccc(Cl)c(Cl)c2)cc1
