index,raw material 1,raw material 2,raw material 3,temperature,time
7592,0.61,0.2,0.19,103.0,30.0
7593,0.37,0.24,0.39,77.0,20.0
7594,0.22,0.28,0.5,80.0,100.0
7595,0.5,0.36,0.14,49.0,50.0
7596,0.53,0.35000000000000003,0.12,101.0,20.0
7597,0.9500000000000001,0.03,0.02,80.0,100.0
7598,0.33,0.07,0.6,54.0,70.0
7599,0.36,0.36,0.28,57.0,120.0
7600,0.21,0.32,0.46,75.0,30.0
7601,0.37,0.24,0.39,62.0,120.0
7602,0.26,0.32,0.42,46.0,100.0
7603,0.26,0.18,0.55,51.0,20.0
7604,0.14,0.51,0.35000000000000003,58.0,70.0
7605,0.28,0.51,0.21,97.0,100.0
7606,0.64,0.17,0.19,106.0,60.0
7607,0.14,0.52,0.35000000000000003,73.0,110.0
7608,0.08,0.27,0.65,100.0,120.0
7609,0.61,0.16,0.23,90.0,80.0
7610,0.49,0.34,0.17,50.0,30.0
7611,0.5700000000000001,0.08,0.35000000000000003,87.0,30.0
7612,0.32,0.4,0.28,85.0,100.0
7613,0.76,0.18,0.06,92.0,100.0
7614,0.29,0.29,0.43,88.0,70.0
7615,0.55,0.26,0.19,102.0,100.0
7616,0.55,0.22,0.23,105.0,110.0
7617,0.77,0.21,0.02,66.0,30.0
7618,0.1,0.5,0.4,91.0,50.0
7619,0.44,0.49,0.08,87.0,50.0
7620,0.25,0.5,0.26,102.0,50.0
7621,0.52,0.31,0.17,57.0,50.0
7622,0.58,0.03,0.39,59.0,80.0
7623,0.39,0.25,0.36,67.0,60.0
7624,0.4,0.2,0.4,63.0,100.0
7625,0.32,0.37,0.31,52.0,70.0
7626,0.27,0.18,0.54,64.0,40.0
7627,0.2,0.12,0.67,103.0,110.0
7628,0.4,0.3,0.3,86.0,120.0
7629,0.75,0.24,0.01,72.0,70.0
7630,0.04,0.31,0.65,81.0,10.0
7631,0.5,0.47000000000000003,0.02,48.0,110.0
7632,0.37,0.25,0.38,90.0,40.0
7633,0.36,0.3,0.34,108.0,110.0
7634,0.58,0.06,0.36,47.0,30.0
7635,0.55,0.26,0.18,74.0,90.0
7636,0.26,0.13,0.6,52.0,100.0
7637,0.32,0.3,0.38,47.0,100.0
7638,0.29,0.31,0.4,56.0,100.0
7639,0.61,0.24,0.15,53.0,110.0
7640,0.61,0.36,0.03,50.0,70.0
7641,0.48,0.47000000000000003,0.05,101.0,10.0
7642,0.61,0.16,0.23,80.0,20.0
7643,0.86,0.11,0.03,75.0,120.0
7644,0.05,0.53,0.42,69.0,100.0
7645,0.52,0.23,0.25,72.0,20.0
7646,0.24,0.21,0.55,61.0,10.0
7647,0.17,0.39,0.44,57.0,120.0
7648,0.87,0.03,0.1,104.0,60.0
7649,0.32,0.28,0.39,86.0,110.0
7650,0.27,0.49,0.24,42.0,10.0
7651,0.06,0.56,0.37,94.0,90.0
7652,0.38,0.09,0.53,54.0,60.0
7653,0.03,0.24,0.73,97.0,80.0
7654,0.17,0.37,0.46,75.0,90.0
7655,0.38,0.26,0.36,60.0,70.0
7656,0.62,0.28,0.1,93.0,60.0
7657,0.5,0.43,0.07,61.0,30.0
7658,0.5700000000000001,0.27,0.16,92.0,10.0
7659,0.35000000000000003,0.04,0.61,73.0,120.0
7660,0.53,0.03,0.44,82.0,100.0
7661,0.16,0.17,0.67,66.0,90.0
7662,0.06,0.35000000000000003,0.59,58.0,130.0
7663,0.72,0.14,0.14,86.0,100.0
7664,0.15,0.45,0.4,49.0,60.0
7665,0.41000000000000003,0.15,0.44,79.0,90.0
7666,0.54,0.34,0.11,75.0,80.0
7667,0.19,0.3,0.51,102.0,20.0
7668,0.55,0.0,0.45,89.0,120.0
7669,0.33,0.26,0.41000000000000003,102.0,60.0
7670,0.39,0.18,0.43,93.0,90.0
7671,0.48,0.06,0.46,75.0,50.0
7672,0.43,0.03,0.54,75.0,60.0
7673,0.35000000000000003,0.24,0.41000000000000003,45.0,80.0
7674,0.06,0.47000000000000003,0.47000000000000003,71.0,30.0
7675,0.59,0.26,0.15,71.0,110.0
7676,0.34,0.17,0.49,78.0,30.0
7677,0.34,0.47000000000000003,0.19,102.0,110.0
7678,0.49,0.26,0.25,68.0,90.0
7679,0.55,0.24,0.22,51.0,130.0
7680,0.3,0.47000000000000003,0.22,55.0,110.0
7681,0.4,0.26,0.34,67.0,50.0
7682,0.47000000000000003,0.18,0.35000000000000003,95.0,110.0
7683,0.56,0.05,0.39,46.0,90.0
7684,0.13,0.43,0.44,62.0,70.0
7685,0.29,0.34,0.37,79.0,50.0
7686,0.62,0.07,0.31,47.0,100.0
7687,0.65,0.24,0.11,101.0,50.0
7688,0.24,0.22,0.54,97.0,10.0
7689,0.74,0.08,0.18,82.0,40.0
7690,0.09,0.25,0.66,80.0,60.0
7691,0.41000000000000003,0.18,0.41000000000000003,102.0,50.0
7692,0.64,0.29,0.07,99.0,100.0
7693,0.35000000000000003,0.54,0.12,105.0,100.0
7694,0.16,0.43,0.42,80.0,120.0
7695,0.45,0.29,0.26,81.0,50.0
7696,0.06,0.24,0.6900000000000001,81.0,80.0
7697,0.47000000000000003,0.13,0.41000000000000003,91.0,80.0
7698,0.19,0.27,0.54,57.0,100.0
7699,0.03,0.45,0.52,52.0,100.0
7700,0.31,0.17,0.52,97.0,70.0
7701,0.45,0.19,0.35000000000000003,62.0,130.0
7702,0.85,0.14,0.01,57.0,110.0
7703,0.59,0.14,0.27,62.0,10.0
7704,0.58,0.07,0.35000000000000003,67.0,70.0
7705,0.29,0.34,0.37,89.0,110.0
7706,0.15,0.33,0.52,106.0,90.0
7707,0.53,0.01,0.46,98.0,120.0
7708,0.06,0.12,0.8200000000000001,56.0,70.0
7709,0.31,0.27,0.43,45.0,70.0
7710,0.5,0.26,0.25,100.0,30.0
7711,0.35000000000000003,0.28,0.38,51.0,70.0
7712,0.5700000000000001,0.37,0.06,89.0,120.0
7713,0.23,0.28,0.49,46.0,50.0
7714,0.51,0.02,0.47000000000000003,82.0,50.0
7715,0.41000000000000003,0.5,0.09,89.0,20.0
7716,0.41000000000000003,0.18,0.41000000000000003,72.0,60.0
7717,0.1,0.27,0.63,99.0,70.0
7718,0.1,0.42,0.48,105.0,10.0
7719,0.38,0.05,0.58,83.0,10.0
7720,0.02,0.22,0.76,55.0,10.0
7721,0.51,0.09,0.39,85.0,100.0
7722,0.36,0.2,0.45,103.0,10.0
7723,0.34,0.38,0.28,95.0,40.0
7724,0.26,0.32,0.42,103.0,120.0
7725,0.52,0.18,0.29,74.0,100.0
7726,0.35000000000000003,0.23,0.42,59.0,100.0
7727,0.43,0.31,0.26,81.0,30.0
7728,0.61,0.16,0.23,98.0,120.0
7729,0.78,0.1,0.12,96.0,40.0
7730,0.09,0.15,0.77,65.0,110.0
7731,0.03,0.19,0.78,52.0,90.0
7732,0.65,0.3,0.04,102.0,60.0
7733,0.0,0.54,0.46,109.0,120.0
7734,0.5700000000000001,0.31,0.11,101.0,100.0
7735,0.41000000000000003,0.23,0.36,60.0,110.0
7736,0.34,0.23,0.43,59.0,120.0
7737,0.53,0.12,0.35000000000000003,47.0,70.0
7738,0.09,0.32,0.59,61.0,10.0
7739,0.36,0.21,0.43,64.0,120.0
7740,0.29,0.29,0.42,95.0,80.0
7741,0.52,0.05,0.43,99.0,60.0
7742,0.15,0.17,0.68,88.0,110.0
7743,0.18,0.23,0.58,41.0,130.0
7744,0.46,0.07,0.47000000000000003,89.0,30.0
7745,0.45,0.39,0.16,71.0,110.0
7746,0.14,0.23,0.63,65.0,100.0
7747,0.59,0.37,0.03,78.0,100.0
7748,0.42,0.2,0.39,109.0,40.0
7749,0.17,0.22,0.61,61.0,120.0
7750,0.56,0.4,0.04,51.0,100.0
7751,0.36,0.58,0.06,73.0,60.0
7752,0.26,0.29,0.44,44.0,80.0
7753,0.47000000000000003,0.1,0.43,46.0,70.0
7754,0.33,0.3,0.37,110.0,70.0
7755,0.21,0.4,0.39,52.0,90.0
7756,0.49,0.2,0.31,53.0,70.0
7757,0.36,0.37,0.28,105.0,60.0
7758,0.39,0.23,0.38,57.0,30.0
7759,0.13,0.29,0.58,96.0,40.0
7760,0.31,0.05,0.63,50.0,90.0
7761,0.89,0.02,0.09,68.0,100.0
7762,0.4,0.35000000000000003,0.25,73.0,80.0
7763,0.36,0.24,0.4,106.0,10.0
7764,0.48,0.09,0.43,73.0,100.0
7765,0.23,0.55,0.22,89.0,120.0
7766,0.36,0.32,0.32,91.0,30.0
7767,0.35000000000000003,0.45,0.2,43.0,90.0
7768,0.25,0.53,0.22,73.0,20.0
7769,0.61,0.34,0.05,84.0,40.0
7770,0.25,0.3,0.45,43.0,30.0
7771,0.42,0.52,0.06,106.0,110.0
7772,0.2,0.07,0.72,47.0,90.0
7773,0.5,0.22,0.28,69.0,110.0
7774,0.44,0.27,0.29,68.0,80.0
7775,0.59,0.22,0.19,65.0,90.0
7776,0.38,0.08,0.54,76.0,110.0
7777,0.5700000000000001,0.04,0.39,107.0,100.0
7778,0.47000000000000003,0.16,0.37,71.0,30.0
7779,0.5,0.2,0.29,86.0,80.0
7780,0.45,0.27,0.28,84.0,10.0
7781,0.61,0.0,0.39,107.0,60.0
7782,0.47000000000000003,0.38,0.15,100.0,70.0
7783,0.48,0.22,0.3,45.0,20.0
7784,0.54,0.21,0.25,67.0,100.0
7785,0.53,0.09,0.39,106.0,90.0
7786,0.37,0.16,0.46,41.0,130.0
7787,0.67,0.3,0.03,61.0,50.0
7788,0.48,0.06,0.46,59.0,30.0
7789,0.32,0.11,0.5700000000000001,67.0,130.0
7790,0.49,0.03,0.49,86.0,20.0
7791,0.26,0.26,0.48,78.0,30.0
7792,0.63,0.29,0.09,63.0,50.0
7793,0.48,0.25,0.27,63.0,120.0
7794,0.25,0.05,0.7000000000000001,69.0,20.0
7795,0.56,0.05,0.39,68.0,60.0
7796,0.36,0.19,0.45,105.0,110.0
7797,0.33,0.09,0.58,83.0,40.0
7798,0.18,0.49,0.33,92.0,20.0
7799,0.27,0.06,0.68,41.0,40.0
7800,0.48,0.2,0.32,54.0,70.0
7801,0.42,0.23,0.35000000000000003,51.0,60.0
7802,0.31,0.36,0.33,56.0,90.0
7803,0.4,0.23,0.37,103.0,30.0
7804,0.12,0.26,0.63,58.0,70.0
7805,0.09,0.21,0.7000000000000001,88.0,120.0
7806,0.73,0.07,0.21,98.0,110.0
7807,0.25,0.11,0.64,100.0,20.0
7808,0.24,0.19,0.5700000000000001,99.0,50.0
7809,0.34,0.5700000000000001,0.09,51.0,40.0
7810,0.59,0.39,0.02,89.0,60.0
7811,0.48,0.09,0.43,82.0,50.0
7812,0.48,0.01,0.5,84.0,80.0
7813,0.65,0.05,0.29,55.0,130.0
7814,0.62,0.18,0.2,68.0,30.0
7815,0.48,0.2,0.31,79.0,120.0
7816,0.56,0.09,0.35000000000000003,92.0,10.0
7817,0.3,0.36,0.34,100.0,110.0
7818,0.75,0.12,0.13,66.0,70.0
7819,0.6,0.29,0.11,67.0,90.0
7820,0.22,0.46,0.33,75.0,100.0
7821,0.16,0.32,0.52,66.0,90.0
7822,0.53,0.15,0.32,88.0,90.0
7823,0.34,0.33,0.33,95.0,90.0
7824,0.59,0.03,0.38,63.0,100.0
7825,0.13,0.33,0.54,88.0,120.0
7826,0.5,0.41000000000000003,0.09,92.0,30.0
7827,0.03,0.05,0.92,70.0,80.0
7828,0.44,0.22,0.34,93.0,90.0
7829,0.43,0.38,0.19,53.0,20.0
7830,0.44,0.24,0.32,95.0,10.0
7831,0.73,0.01,0.25,42.0,30.0
7832,0.65,0.26,0.09,61.0,30.0
7833,0.44,0.39,0.17,62.0,60.0
7834,0.47000000000000003,0.36,0.17,77.0,50.0
7835,0.64,0.07,0.3,96.0,50.0
7836,0.56,0.27,0.17,66.0,110.0
7837,0.33,0.26,0.4,72.0,80.0
7838,0.8,0.17,0.03,88.0,110.0
7839,0.11,0.09,0.8,89.0,90.0
7840,0.23,0.43,0.34,41.0,20.0
7841,0.53,0.14,0.32,94.0,120.0
7842,0.02,0.07,0.9,80.0,10.0
7843,0.36,0.41000000000000003,0.23,85.0,50.0
7844,0.52,0.19,0.29,73.0,100.0
7845,0.5,0.14,0.36,68.0,70.0
7846,0.03,0.32,0.66,52.0,100.0
7847,0.73,0.19,0.08,100.0,60.0
7848,0.72,0.2,0.07,48.0,10.0
7849,0.54,0.13,0.33,82.0,120.0
7850,0.33,0.28,0.39,52.0,40.0
7851,0.35000000000000003,0.18,0.47000000000000003,95.0,90.0
7852,0.37,0.27,0.36,68.0,80.0
7853,0.41000000000000003,0.3,0.3,60.0,80.0
7854,0.61,0.26,0.13,47.0,10.0
7855,0.26,0.3,0.44,107.0,80.0
7856,0.16,0.33,0.52,75.0,10.0
7857,0.13,0.22,0.66,54.0,130.0
7858,0.26,0.34,0.4,90.0,100.0
7859,0.28,0.21,0.51,69.0,40.0
7860,0.31,0.36,0.33,62.0,100.0
7861,0.25,0.2,0.55,106.0,10.0
7862,0.45,0.24,0.31,59.0,70.0
7863,0.04,0.55,0.42,65.0,30.0
7864,0.43,0.29,0.28,92.0,50.0
7865,0.64,0.19,0.17,104.0,20.0
7866,0.39,0.12,0.48,109.0,80.0
7867,0.5,0.27,0.24,75.0,20.0
7868,0.5,0.18,0.32,41.0,80.0
7869,0.15,0.26,0.59,43.0,70.0
7870,0.52,0.23,0.26,61.0,30.0
7871,0.25,0.42,0.33,102.0,60.0
7872,0.46,0.42,0.12,67.0,100.0
7873,0.11,0.56,0.34,99.0,100.0
7874,0.15,0.24,0.61,85.0,30.0
7875,0.53,0.13,0.33,77.0,50.0
7876,0.78,0.19,0.03,75.0,30.0
7877,0.67,0.01,0.32,49.0,100.0
7878,0.56,0.22,0.22,45.0,50.0
7879,0.67,0.23,0.1,61.0,80.0
7880,0.32,0.08,0.6,74.0,30.0
7881,0.54,0.1,0.35000000000000003,99.0,20.0
7882,0.32,0.31,0.37,49.0,100.0
7883,0.3,0.17,0.53,68.0,120.0
7884,0.25,0.29,0.46,95.0,110.0
7885,0.64,0.32,0.04,62.0,10.0
7886,0.41000000000000003,0.37,0.23,60.0,60.0
7887,0.29,0.08,0.63,64.0,20.0
7888,0.9,0.04,0.06,45.0,30.0
7889,0.29,0.24,0.47000000000000003,98.0,120.0
7890,0.36,0.51,0.13,84.0,120.0
7891,0.5,0.27,0.24,107.0,60.0
7892,0.22,0.29,0.49,81.0,120.0
7893,0.39,0.24,0.37,109.0,90.0
7894,0.75,0.06,0.19,88.0,80.0
7895,0.42,0.3,0.28,105.0,120.0
7896,0.6,0.19,0.21,93.0,60.0
7897,0.21,0.58,0.21,100.0,20.0
7898,0.08,0.11,0.81,46.0,30.0
7899,0.24,0.36,0.4,85.0,60.0
7900,0.32,0.21,0.48,94.0,130.0
7901,0.31,0.15,0.54,44.0,110.0
7902,0.71,0.07,0.22,54.0,80.0
7903,0.04,0.49,0.47000000000000003,87.0,60.0
7904,0.45,0.29,0.26,59.0,80.0
7905,0.37,0.03,0.61,80.0,60.0
7906,0.48,0.31,0.21,61.0,70.0
7907,0.15,0.54,0.31,102.0,40.0
7908,0.64,0.09,0.27,43.0,10.0
7909,0.33,0.08,0.59,63.0,60.0
7910,0.79,0.15,0.06,94.0,100.0
7911,0.63,0.12,0.26,106.0,50.0
7912,0.6,0.2,0.19,84.0,70.0
7913,0.11,0.32,0.56,51.0,60.0
7914,0.65,0.26,0.09,87.0,90.0
7915,0.06,0.35000000000000003,0.59,71.0,130.0
7916,0.35000000000000003,0.2,0.45,82.0,120.0
7917,0.39,0.09,0.52,74.0,70.0
7918,0.19,0.2,0.61,69.0,110.0
7919,0.4,0.39,0.2,47.0,100.0
7920,0.54,0.12,0.34,102.0,20.0
7921,0.9400000000000001,0.04,0.02,100.0,120.0
7922,0.21,0.23,0.55,54.0,130.0
7923,0.44,0.08,0.48,48.0,20.0
7924,0.4,0.07,0.53,103.0,90.0
7925,0.41000000000000003,0.31,0.28,71.0,20.0
7926,0.45,0.26,0.29,47.0,120.0
7927,0.05,0.34,0.61,82.0,30.0
7928,0.6,0.34,0.06,93.0,100.0
7929,0.53,0.25,0.23,72.0,80.0
7930,0.05,0.33,0.62,106.0,40.0
7931,0.44,0.12,0.44,87.0,110.0
7932,0.48,0.28,0.23,59.0,100.0
7933,0.41000000000000003,0.38,0.22,88.0,120.0
7934,0.5700000000000001,0.28,0.15,93.0,80.0
7935,0.79,0.03,0.19,89.0,60.0
7936,0.6900000000000001,0.08,0.23,85.0,50.0
7937,0.48,0.35000000000000003,0.17,103.0,40.0
7938,0.24,0.08,0.68,48.0,50.0
7939,0.14,0.53,0.32,78.0,120.0
7940,0.1,0.2,0.6900000000000001,104.0,90.0
7941,0.8,0.14,0.05,67.0,80.0
7942,0.68,0.08,0.24,78.0,50.0
7943,0.6900000000000001,0.13,0.18,109.0,20.0
7944,0.45,0.17,0.37,66.0,100.0
7945,0.46,0.26,0.28,76.0,70.0
7946,0.46,0.14,0.4,89.0,40.0
7947,0.42,0.15,0.43,61.0,130.0
7948,0.34,0.3,0.36,93.0,40.0
7949,0.36,0.05,0.59,60.0,120.0
7950,0.17,0.27,0.56,92.0,80.0
7951,0.15,0.33,0.52,52.0,100.0
7952,0.1,0.5,0.4,93.0,70.0
7953,0.8200000000000001,0.14,0.04,78.0,40.0
7954,0.46,0.23,0.31,55.0,70.0
7955,0.15,0.18,0.66,57.0,80.0
7956,0.4,0.01,0.59,67.0,20.0
7957,0.26,0.11,0.63,106.0,50.0
7958,0.56,0.36,0.08,108.0,130.0
7959,0.45,0.33,0.23,58.0,20.0
7960,0.6900000000000001,0.09,0.22,49.0,10.0
7961,0.85,0.06,0.1,110.0,130.0
7962,0.79,0.06,0.15,49.0,20.0
7963,0.31,0.29,0.39,83.0,50.0
7964,0.34,0.36,0.3,62.0,30.0
7965,0.43,0.19,0.38,71.0,60.0
7966,0.33,0.21,0.46,90.0,50.0
7967,0.35000000000000003,0.59,0.06,107.0,40.0
7968,0.24,0.28,0.47000000000000003,95.0,50.0
7969,0.48,0.33,0.19,63.0,10.0
7970,0.5700000000000001,0.03,0.39,70.0,90.0
7971,0.4,0.19,0.4,102.0,20.0
7972,0.02,0.56,0.42,99.0,130.0
7973,0.63,0.23,0.14,100.0,70.0
7974,0.24,0.23,0.53,66.0,70.0
7975,0.32,0.35000000000000003,0.32,90.0,30.0
7976,0.08,0.18,0.74,92.0,50.0
7977,0.36,0.31,0.33,43.0,60.0
7978,0.4,0.12,0.48,47.0,110.0
7979,0.56,0.19,0.26,44.0,60.0
7980,0.53,0.31,0.17,68.0,50.0
7981,0.75,0.16,0.09,93.0,70.0
7982,0.51,0.16,0.34,44.0,30.0
7983,0.38,0.04,0.58,60.0,70.0
7984,0.43,0.31,0.26,59.0,110.0
7985,0.43,0.23,0.35000000000000003,64.0,80.0
7986,0.43,0.55,0.02,70.0,100.0
7987,0.07,0.29,0.64,107.0,30.0
7988,0.6,0.27,0.13,66.0,120.0
7989,0.3,0.31,0.39,46.0,80.0
7990,0.49,0.38,0.13,71.0,30.0
7991,0.62,0.01,0.37,67.0,110.0
7992,0.28,0.24,0.48,88.0,70.0
7993,0.52,0.03,0.46,95.0,10.0
7994,0.3,0.23,0.47000000000000003,93.0,100.0
7995,0.39,0.01,0.6,105.0,110.0
7996,0.53,0.41000000000000003,0.06,60.0,60.0
7997,0.55,0.18,0.27,75.0,40.0
7998,0.14,0.26,0.6,93.0,40.0
7999,0.29,0.3,0.41000000000000003,71.0,60.0
8000,0.11,0.42,0.48,62.0,110.0
8001,0.37,0.2,0.44,105.0,90.0
8002,0.31,0.43,0.26,98.0,20.0
8003,0.58,0.26,0.17,41.0,80.0
8004,0.1,0.3,0.6,83.0,20.0
8005,0.29,0.16,0.54,97.0,70.0
8006,0.39,0.23,0.38,85.0,60.0
8007,0.84,0.15,0.0,67.0,80.0
8008,0.6900000000000001,0.05,0.25,75.0,80.0
8009,0.52,0.04,0.44,68.0,110.0
8010,0.16,0.4,0.44,74.0,120.0
8011,0.73,0.13,0.15,72.0,20.0
8012,0.45,0.11,0.45,108.0,10.0
8013,0.49,0.14,0.38,55.0,20.0
8014,0.38,0.34,0.29,97.0,70.0
8015,0.64,0.23,0.13,107.0,120.0
8016,0.19,0.38,0.43,68.0,60.0
8017,0.17,0.29,0.54,97.0,80.0
8018,0.47000000000000003,0.29,0.24,54.0,90.0
8019,0.76,0.21,0.02,84.0,110.0
8020,0.59,0.18,0.23,44.0,80.0
8021,0.78,0.01,0.21,108.0,50.0
8022,0.26,0.5,0.25,57.0,30.0
8023,0.36,0.31,0.33,88.0,100.0
8024,0.41000000000000003,0.42,0.17,77.0,100.0
8025,0.24,0.21,0.55,53.0,40.0
8026,0.13,0.31,0.5700000000000001,84.0,100.0
8027,0.66,0.07,0.27,83.0,130.0
8028,0.54,0.17,0.29,78.0,10.0
8029,0.53,0.1,0.37,68.0,80.0
8030,0.16,0.34,0.5,99.0,120.0
8031,0.63,0.33,0.04,51.0,90.0
8032,0.27,0.34,0.39,67.0,100.0
8033,0.59,0.35000000000000003,0.06,54.0,90.0
8034,0.41000000000000003,0.13,0.46,89.0,100.0
8035,0.44,0.27,0.29,85.0,100.0
8036,0.35000000000000003,0.19,0.46,94.0,100.0
8037,0.15,0.34,0.51,76.0,90.0
8038,0.12,0.2,0.68,107.0,90.0
8039,0.01,0.51,0.48,99.0,80.0
8040,0.1,0.51,0.39,49.0,20.0
8041,0.39,0.16,0.45,69.0,10.0
8042,0.5700000000000001,0.37,0.06,57.0,60.0
8043,0.37,0.4,0.23,94.0,60.0
8044,0.33,0.23,0.44,76.0,70.0
8045,0.54,0.12,0.34,49.0,120.0
8046,0.5,0.1,0.4,103.0,30.0
8047,0.46,0.21,0.33,85.0,60.0
8048,0.23,0.23,0.54,45.0,60.0
8049,0.11,0.29,0.61,90.0,40.0
8050,0.33,0.13,0.54,53.0,90.0
8051,0.08,0.3,0.63,99.0,10.0
8052,0.36,0.08,0.5700000000000001,86.0,40.0
8053,0.68,0.06,0.25,62.0,10.0
8054,0.19,0.25,0.56,58.0,50.0
8055,0.37,0.04,0.59,60.0,90.0
8056,0.44,0.02,0.54,72.0,110.0
8057,0.07,0.38,0.55,79.0,110.0
8058,0.58,0.28,0.15,106.0,130.0
8059,0.54,0.43,0.03,96.0,70.0
8060,0.06,0.24,0.7000000000000001,62.0,40.0
8061,0.35000000000000003,0.05,0.59,49.0,60.0
8062,0.5,0.04,0.46,50.0,90.0
8063,0.76,0.05,0.18,100.0,60.0
8064,0.54,0.13,0.33,52.0,70.0
8065,0.35000000000000003,0.25,0.4,91.0,120.0
8066,0.39,0.04,0.5700000000000001,86.0,120.0
8067,0.53,0.34,0.13,76.0,60.0
8068,0.19,0.38,0.43,104.0,80.0
8069,0.4,0.47000000000000003,0.12,91.0,90.0
8070,0.34,0.32,0.34,91.0,30.0
8071,0.37,0.1,0.53,56.0,90.0
8072,0.38,0.08,0.55,70.0,120.0
8073,0.4,0.04,0.56,106.0,90.0
8074,0.51,0.11,0.39,95.0,60.0
8075,0.71,0.13,0.16,109.0,70.0
8076,0.41000000000000003,0.51,0.09,86.0,90.0
8077,0.14,0.36,0.5,65.0,130.0
8078,0.4,0.26,0.34,93.0,130.0
8079,0.37,0.23,0.4,41.0,90.0
8080,0.36,0.23,0.41000000000000003,99.0,100.0
8081,0.41000000000000003,0.2,0.39,93.0,20.0
8082,0.27,0.21,0.52,91.0,40.0
8083,0.66,0.33,0.01,95.0,120.0
8084,0.6,0.21,0.19,87.0,50.0
8085,0.61,0.2,0.19,81.0,60.0
8086,0.26,0.53,0.21,46.0,110.0
8087,0.33,0.24,0.43,97.0,60.0
8088,0.48,0.0,0.52,71.0,30.0
8089,0.34,0.23,0.43,86.0,110.0
8090,0.23,0.52,0.25,102.0,100.0
8091,0.58,0.02,0.4,69.0,30.0
8092,0.3,0.17,0.53,79.0,30.0
8093,0.33,0.13,0.54,104.0,50.0
8094,0.42,0.32,0.26,54.0,120.0
8095,0.42,0.27,0.31,86.0,20.0
8096,0.07,0.24,0.6900000000000001,60.0,30.0
8097,0.31,0.0,0.68,106.0,70.0
8098,0.51,0.0,0.48,45.0,60.0
8099,0.67,0.13,0.2,61.0,130.0
8100,0.51,0.31,0.18,45.0,70.0
8101,0.34,0.27,0.39,64.0,130.0
8102,0.35000000000000003,0.49,0.16,44.0,20.0
8103,0.47000000000000003,0.38,0.15,72.0,60.0
8104,0.73,0.07,0.2,66.0,90.0
8105,0.48,0.45,0.07,93.0,20.0
8106,0.68,0.14,0.17,41.0,60.0
8107,0.4,0.28,0.32,90.0,130.0
8108,0.15,0.09,0.76,41.0,70.0
8109,0.3,0.21,0.49,85.0,90.0
8110,0.5,0.21,0.29,65.0,100.0
8111,0.41000000000000003,0.2,0.39,76.0,60.0
8112,0.44,0.23,0.32,60.0,120.0
8113,0.45,0.19,0.36,50.0,10.0
8114,0.45,0.16,0.39,107.0,90.0
8115,0.45,0.16,0.39,98.0,120.0
8116,0.43,0.32,0.25,71.0,70.0
8117,0.7000000000000001,0.25,0.05,99.0,20.0
8118,0.03,0.49,0.47000000000000003,87.0,10.0
8119,0.25,0.2,0.54,70.0,60.0
8120,0.17,0.36,0.47000000000000003,51.0,80.0
8121,0.62,0.1,0.28,45.0,10.0
8122,0.55,0.17,0.28,57.0,30.0
8123,0.21,0.28,0.51,41.0,30.0
8124,0.73,0.25,0.02,96.0,90.0
8125,0.58,0.28,0.14,97.0,100.0
8126,0.26,0.38,0.36,60.0,40.0
8127,0.3,0.21,0.49,92.0,30.0
8128,0.47000000000000003,0.06,0.46,96.0,50.0
8129,0.49,0.2,0.31,58.0,50.0
8130,0.3,0.27,0.43,94.0,110.0
8131,0.58,0.23,0.19,47.0,40.0
8132,0.26,0.05,0.6900000000000001,86.0,60.0
8133,0.07,0.43,0.51,85.0,120.0
8134,0.31,0.21,0.48,53.0,60.0
8135,0.5,0.12,0.38,52.0,80.0
8136,0.45,0.03,0.52,89.0,20.0
8137,0.44,0.29,0.28,102.0,30.0
8138,0.41000000000000003,0.25,0.34,49.0,50.0
8139,0.73,0.25,0.02,96.0,120.0
8140,0.22,0.45,0.34,87.0,20.0
8141,0.64,0.17,0.19,41.0,50.0
8142,0.34,0.23,0.42,74.0,60.0
8143,0.33,0.37,0.3,98.0,60.0
8144,0.56,0.3,0.13,87.0,80.0
8145,0.5700000000000001,0.26,0.17,77.0,100.0
8146,0.5,0.29,0.21,48.0,120.0
8147,0.09,0.32,0.59,90.0,100.0
8148,0.85,0.01,0.14,50.0,60.0
8149,0.64,0.31,0.05,48.0,10.0
8150,0.51,0.07,0.43,43.0,70.0
8151,0.43,0.22,0.36,42.0,120.0
8152,0.47000000000000003,0.23,0.3,97.0,130.0
8153,0.33,0.27,0.4,46.0,20.0
8154,0.4,0.54,0.06,97.0,100.0
8155,0.63,0.33,0.04,58.0,90.0
8156,0.41000000000000003,0.41000000000000003,0.18,74.0,20.0
8157,0.39,0.25,0.36,91.0,20.0
8158,0.71,0.06,0.23,91.0,50.0
8159,0.43,0.03,0.54,45.0,120.0
8160,0.58,0.25,0.17,59.0,70.0
8161,0.35000000000000003,0.1,0.55,94.0,50.0
8162,0.48,0.26,0.25,87.0,90.0
8163,0.33,0.26,0.41000000000000003,110.0,20.0
8164,0.48,0.44,0.08,43.0,110.0
8165,0.46,0.18,0.36,56.0,30.0
8166,0.16,0.34,0.49,93.0,10.0
8167,0.51,0.13,0.36,49.0,110.0
8168,0.52,0.14,0.34,81.0,40.0
8169,0.45,0.21,0.34,84.0,130.0
8170,0.71,0.13,0.17,80.0,110.0
8171,0.16,0.31,0.53,99.0,60.0
8172,0.46,0.37,0.17,80.0,40.0
8173,0.31,0.06,0.62,44.0,30.0
